Cluster_hmmer	New_prot_name	Names	Names2	Names3	start	end	strand	Mean_cov_depth_candidat	Median_cov_depth_candidat	Mean_GC_candidat	pvalue_cov_mean	pvalue_cov_median	Median_cov_depth_BUSCO	Mean_cov_depth_BUSCO	Mean_GC_BUSCO	FDR_cov_global	FDR_pvalue_cov_mean	FDR_pvalue_cov_median	Scaffold_name	Scaffold_score	Cluster_blast	Event	Nsp_MRCA	Nloc	Nsp	Pseudogenized	evalue	bits	Mean_dNdS	Pvalue_dNdS	SE_dNdS	Cynip_count	Filamentous_count	Best_hit_ORF_perc	Number_unique_Names2	Nb_duplicated	Ratio_duplicated_unique	Length	query	target	pident	alnlen	mismatch	gapopen	tstart	tend	qstart	qend	qlen	tlen	tcov	qcov	index	start-end	Overlapp_group	Tot_length	count_duplicate_overlapp	New_overlapping_group	len	Species_name	Species_scaffold_name	ORF_query	ORF_target	ORF_start	ORF_end	ORF_strand	Overlapp_ORF_EVEs	ORF_perc	ORF_overlapp_group	Best_hit_length	Virus_count	Scaffold_and_Species_name	euk_count	Metaeuk_vote	repeat_count	euk_count_plus_repeat	Names_bis	Tips4dNdS.array	Boot	Nsp_losses	Synteny_PASS2	Scaffold_length
Cluster69		A0A097P230_CpV	CpV	A0A097P230_CpV												True			A0A097P230_CpV		Cluster69						4.894e-231	703.0				0.0	0.0		5.0	2.0	0.4	333.0	A0A097P230_CpV	Q91ER7_CpV	99.9	332.0	0.0	0.0	1.0	332.0	1.0	332.0	333.0	333.0	0.997	0.997								A0A097P230_CpV											5.0	A0A097P230_CpV:A0A097P230_CpV	0.0	no	0.0	0.0	A0A097P230_CpV					
Cluster69		P41458_AcMNPV	AcMNPV	P41458_AcMNPV												True			P41458_AcMNPV		Cluster69						7.511e-252	765.0				0.0	0.0		5.0	2.0	0.4	366.0	P41458_AcMNPV	S5G9C1_AcMNPV	99.0	365.0	4.0	0.0	1.0	365.0	1.0	365.0	366.0	366.0	0.997	0.997								P41458_AcMNPV											5.0	P41458_AcMNPV:P41458_AcMNPV	0.0	no	0.0	0.0	P41458_AcMNPV					
Cluster69		Q6JK75_NeseNPV	NeseNPV	Q6JK75_NeseNPV												True			Q6JK75_NeseNPV		Cluster69						3.398e-21	94.0				0.0	0.0		5.0	2.0	0.4	311.0	Q6JK75_NeseNPV	Q9YMR7_LdMNPV	23.6	306.0	225.0	0.0	23.0	328.0	8.0	302.0	311.0	0.919	0.949	333.0								Q6JK75_NeseNPV											5.0	Q6JK75_NeseNPV:Q6JK75_NeseNPV	0.0	no	0.0	0.0	Q6JK75_NeseNPV					
Cluster69		Q919Q7_CuniNPV	CuniNPV	Q919Q7_CuniNPV												True			Q919Q7_CuniNPV		Cluster69						4.575e-11	62.0				0.0	0.0		5.0	2.0	0.4	330.0	Q919Q7_CuniNPV	Q6JK75_NeseNPV	24.3	188.0	140.0	0.0	119.0	304.0	140.0	327.0	330.0	311.0	0.598	0.57								Q919Q7_CuniNPV											5.0	Q919Q7_CuniNPV:Q919Q7_CuniNPV	0.0	no	0.0	0.0	Q919Q7_CuniNPV					
Cluster69		Q91ER7_CpV	CpV	Q91ER7_CpV												True			Q91ER7_CpV		Cluster69						4.894e-231	703.0				0.0	0.0		5.0	2.0	0.4	333.0	Q91ER7_CpV	A0A097P230_CpV	99.9	332.0	0.0	0.0	1.0	332.0	1.0	332.0	333.0	0.997	0.997	333.0								Q91ER7_CpV											5.0	Q91ER7_CpV:Q91ER7_CpV	0.0	no	0.0	0.0	Q91ER7_CpV					
Cluster69		Q9YMR7_LdMNPV	LdMNPV	Q9YMR7_LdMNPV												True			Q9YMR7_LdMNPV		Cluster69						1.03e-69	237.0				0.0	0.0		5.0	2.0	0.4	333.0	Q9YMR7_LdMNPV	P41458_AcMNPV	38.5	360.0	202.0	0.0	1.0	360.0	1.0	330.0	333.0	366.0	0.984	0.991								Q9YMR7_LdMNPV											5.0	Q9YMR7_LdMNPV:Q9YMR7_LdMNPV	0.0	no	0.0	0.0	Q9YMR7_LdMNPV					
Cluster69		S5G9C1_AcMNPV	AcMNPV	S5G9C1_AcMNPV												True			S5G9C1_AcMNPV		Cluster69						7.511e-252	765.0				0.0	0.0		5.0	2.0	0.4	366.0	S5G9C1_AcMNPV	P41458_AcMNPV	99.0	365.0	4.0	0.0	1.0	365.0	1.0	365.0	366.0	0.997	0.997	366.0								S5G9C1_AcMNPV											5.0	S5G9C1_AcMNPV:S5G9C1_AcMNPV	0.0	no	0.0	0.0	S5G9C1_AcMNPV					
Cluster690		A0A097PVA7_AcMNPV	AcMNPV	A0A097PVA7_AcMNPV												True			A0A097PVA7_AcMNPV		Cluster690						3.028e-69	224.0				0.0	0.0		1.0	1.0	1.0	108.0	A0A097PVA7_AcMNPV	P41706_AcMNPV	98.1	107.0	2.0	0.0	1.0	107.0	1.0	107.0	108.0	0.991	0.991	108.0								A0A097PVA7_AcMNPV											1.0	A0A097PVA7_AcMNPV:A0A097PVA7_AcMNPV	0.0	no	0.0	0.0	A0A097PVA7_AcMNPV					
Cluster690		P41706_AcMNPV	AcMNPV	P41706_AcMNPV												True			P41706_AcMNPV		Cluster690						3.028e-69	224.0				0.0	0.0		1.0	1.0	1.0	108.0	P41706_AcMNPV	A0A097PVA7_AcMNPV	98.1	107.0	2.0	0.0	1.0	107.0	1.0	107.0	108.0	108.0	0.991	0.991								P41706_AcMNPV											1.0	P41706_AcMNPV:P41706_AcMNPV	0.0	no	0.0	0.0	P41706_AcMNPV					
Cluster691		Q6JKC3_NeseNPV	NeseNPV	Q6JKC3_NeseNPV												True			Q6JKC3_NeseNPV		Cluster691											0.0	0.0		1.0	0.0	0.0																							Q6JKC3_NeseNPV											1.0	Q6JKC3_NeseNPV:Q6JKC3_NeseNPV	0.0	no	0.0	0.0	Q6JKC3_NeseNPV					
Cluster692		AKY03118_AmFV	AmFV	AKY03118_AmFV												True			AKY03118_AmFV		Cluster692											0.0	0.0		1.0	0.0	0.0																							AKY03118_AmFV											1.0	AKY03118_AmFV:AKY03118_AmFV	0.0	no	0.0	0.0	AKY03118_AmFV					
Cluster693		B7SV99_OrNV	OrNV	B7SV99_OrNV												True			B7SV99_OrNV		Cluster693											0.0	0.0		1.0	0.0	0.0																							B7SV99_OrNV											1.0	B7SV99_OrNV:B7SV99_OrNV	0.0	no	0.0	0.0	B7SV99_OrNV					
Cluster694		B2YG70_MdSGHV	MdSGHV	B2YG70_MdSGHV												True			B2YG70_MdSGHV		Cluster694											0.0	0.0		1.0	0.0	0.0																							B2YG70_MdSGHV											1.0	B2YG70_MdSGHV:B2YG70_MdSGHV	0.0	no	0.0	0.0	B2YG70_MdSGHV					
Cluster695		PoFV_scaffold_3020_orf005	PoFV	PoFV_scaffold_3020_orf005	4936	6093	-									True			scaffold_3020		Cluster695						6.770000000000004e-258	784.0				0.0	1.0		2.0	1.0	0.5	386.0	PoFV_scaffold_3020_orf005	scaffold_3020:4939-6093(-):Platygaster_orseoliae	96.5	385.0	13.0	0.0	1.0	385.0	1.0	385.0	386.0	1.0	0.997	385.0								PoFV											2.0	PoFV_scaffold_3020_orf005:PoFV_scaffold_3020_orf005	0.0	no	0.0	0.0	PoFV_scaffold_3020_orf005					17923.0
Cluster695		scaffold_3020:4939-6093(-):Platygaster_orseoliae	PoEFV	scaffold_3020:4939-6093(-):Platygaster_orseoliae	4939	6093										True			scaffold_3020		Cluster695					no	6.770000000000004e-258	784.0				0.0	1.0		2.0	1.0	0.5	385.0	scaffold_3020:4939-6093(-):Platygaster_orseoliae	PoFV_scaffold_3020_orf005	96.5	385.0	13.0	0.0	1.0	385.0	1.0	385.0	385.0	386.0	0.997	1.0	2059.0	4939-6093	1980.0	1154.0	1.0	G1977	1154.0	Platygaster_orseoliae	Platygaster_orseoliae:scaffold_3020									386.0	2.0	Platygaster_orseoliae:scaffold_3020	1.0	yes	1.0	2.0	scaffold_3020_4939-6093_-__Platygaster_orseoliae					
Cluster695		scaffold_34983_0:2299-3315(+):Platygaster_orseoliae	PoEFV	scaffold_34983_0:2299-3315(+):Platygaster_orseoliae	2299	3315										True			scaffold_34983_0		Cluster695					no	5.093000000000001e-156	490.0				0.0	1.0		2.0	1.0	0.5	339.0	scaffold_34983_0:2299-3315(+):Platygaster_orseoliae	scaffold_3020:4939-6093(-):Platygaster_orseoliae	70.9	343.0	98.0	0.0	43.0	385.0	1.0	339.0	339.0	0.891	1.0	385.0	2061.0	2299-3315	1981.0	1016.0	1.0	G1978	1016.0	Platygaster_orseoliae	Platygaster_orseoliae:scaffold_34983_0									386.0	2.0	Platygaster_orseoliae:scaffold_34983_0	0.0	no	0.0	0.0	scaffold_34983_0_2299-3315_+__Platygaster_orseoliae					
Cluster696		PoFV_scaffold_10252_orf002	PoFV	PoFV_scaffold_10252_orf002	1511	2845	+									True			scaffold_10252		Cluster696						3.4949999999999996e-284	863.0				0.0	1.0		2.0	1.0	0.5	445.0	PoFV_scaffold_10252_orf002	scaffold_10252:1511-2842(+):Platygaster_orseoliae	92.7	444.0	32.0	0.0	1.0	444.0	1.0	444.0	445.0	444.0	1.0	0.998								PoFV											2.0	PoFV_scaffold_10252_orf002:PoFV_scaffold_10252_orf002	0.0	no	0.0	0.0	PoFV_scaffold_10252_orf002					8700.0
Cluster696		scaffold_10252:1511-2842(+):Platygaster_orseoliae	PoEFV	scaffold_10252:1511-2842(+):Platygaster_orseoliae	1511	2842										True			scaffold_10252		Cluster696					no	3.4949999999999996e-284	863.0				0.0	1.0		2.0	1.0	0.5	444.0	scaffold_10252:1511-2842(+):Platygaster_orseoliae	PoFV_scaffold_10252_orf002	92.7	444.0	32.0	0.0	1.0	444.0	1.0	444.0	444.0	0.998	1.0	445.0	2062.0	1511-2842	1982.0	1331.0	1.0	G1979	1331.0	Platygaster_orseoliae	Platygaster_orseoliae:scaffold_10252									445.0	2.0	Platygaster_orseoliae:scaffold_10252	0.0	no	0.0	0.0	scaffold_10252_1511-2842_+__Platygaster_orseoliae					
Cluster696		scaffold_31167:1569-2844(+):Platygaster_orseoliae	PoEFV	scaffold_31167:1569-2844(+):Platygaster_orseoliae	1569	2844										True			scaffold_31167		Cluster696					yes	8.680000000000001e-64	224.0				0.0	1.0		2.0	1.0	0.5	425.0	scaffold_31167:1569-2844(+):Platygaster_orseoliae	scaffold_10252:1511-2842(+):Platygaster_orseoliae	58.9	195.0	77.0	0.0	28.0	215.0	1.0	195.0	425.0	0.423	0.459	444.0	2064.0	1569-2844	1983.0	1275.0	1.0	G1980	1275.0	Platygaster_orseoliae	Platygaster_orseoliae:scaffold_31167									445.0	2.0	Platygaster_orseoliae:scaffold_31167	0.0	no	0.0	0.0	scaffold_31167_1569-2844_+__Platygaster_orseoliae					
Cluster696		scaffold_983_18924-19883_+_PoEFV	PoEFV	scaffold_983_18924-19883_+_PoEFV												True			scaffold_983_18924-19883_+_PoEFV		Cluster696						1.0200000000000001e-208	638.0				0.0	1.0		2.0	1.0	0.5	320.0	scaffold_983_18924-19883_+_PoEFV	scaffold_983:18924-19883(+):Platygaster_orseoliae	94.7	320.0	17.0	0.0	1.0	320.0	1.0	320.0	320.0	320.0	1.0	1.0								scaffold_983_18924-19883_+_PoEFV											2.0	scaffold_983_18924-19883_+_PoEFV:scaffold_983_18924-19883_+_PoEFV	0.0	no	0.0	0.0	scaffold_983_18924-19883_+_PoEFV					
Cluster696		scaffold_983:18924-19883(+):Platygaster_orseoliae	PoEFV	scaffold_983:18924-19883(+):Platygaster_orseoliae	18924	19883										True			scaffold_983		Cluster696					no	1.0200000000000001e-208	638.0				0.0	1.0		2.0	1.0	0.5	320.0	scaffold_983:18924-19883(+):Platygaster_orseoliae	scaffold_983_18924-19883_+_PoEFV	94.7	320.0	17.0	0.0	1.0	320.0	1.0	320.0	320.0	1.0	1.0	320.0	2066.0	18924-19883	1984.0	959.0	1.0	G1981	959.0	Platygaster_orseoliae	Platygaster_orseoliae:scaffold_983										2.0	Platygaster_orseoliae:scaffold_983	0.0	no	0.0	0.0	scaffold_983_18924-19883_+__Platygaster_orseoliae					
Cluster697		AKY03140_AmFV	AmFV	AKY03140_AmFV												True			AKY03140_AmFV		Cluster697											0.0	0.0		1.0	0.0	0.0																							AKY03140_AmFV											1.0	AKY03140_AmFV:AKY03140_AmFV	0.0	no	0.0	0.0	AKY03140_AmFV					
Cluster698		A0A097PV36_AcMNPV	AcMNPV	A0A097PV36_AcMNPV												True			A0A097PV36_AcMNPV		Cluster698						1.719e-74	239.0				0.0	0.0		2.0	1.0	0.5	113.0	A0A097PV36_AcMNPV	P21288_AcMNPV	100.0	112.0	0.0	0.0	1.0	112.0	1.0	112.0	113.0	0.991	0.991	113.0								A0A097PV36_AcMNPV											2.0	A0A097PV36_AcMNPV:A0A097PV36_AcMNPV	0.0	no	0.0	0.0	A0A097PV36_AcMNPV					
Cluster698		P21288_AcMNPV	AcMNPV	P21288_AcMNPV												True			P21288_AcMNPV		Cluster698						1.719e-74	239.0				0.0	0.0		2.0	1.0	0.5	113.0	P21288_AcMNPV	A0A097PV36_AcMNPV	100.0	112.0	0.0	0.0	1.0	112.0	1.0	112.0	113.0	0.991	0.991	113.0								P21288_AcMNPV											2.0	P21288_AcMNPV:P21288_AcMNPV	0.0	no	0.0	0.0	P21288_AcMNPV					
Cluster698		Q9YMS9_LdMNPV	LdMNPV	Q9YMS9_LdMNPV												True			Q9YMS9_LdMNPV		Cluster698						4.769e-13	65.0				0.0	0.0		2.0	1.0	0.5	188.0	Q9YMS9_LdMNPV	P21288_AcMNPV	37.7	98.0	57.0	0.0	2.0	99.0	19.0	111.0	188.0	113.0	0.867	0.495								Q9YMS9_LdMNPV											2.0	Q9YMS9_LdMNPV:Q9YMS9_LdMNPV	0.0	no	0.0	0.0	Q9YMS9_LdMNPV					
Cluster699		A0A7D5UN52_DhNV	DhNV	A0A7D5UN52_DhNV												True			A0A7D5UN52_DhNV		Cluster699											0.0	0.0		1.0	0.0	0.0																							A0A7D5UN52_DhNV											1.0	A0A7D5UN52_DhNV:A0A7D5UN52_DhNV	0.0	no	0.0	0.0	A0A7D5UN52_DhNV					
Cluster7		PoFV_scaffold_1254_orf001	PoFV	PoFV_scaffold_1254_orf001	280	489	-									True			scaffold_1254		Cluster7						4.088e-40	138.0				0.0	1.0		2.0	2.0	1.0	70.0	PoFV_scaffold_1254_orf001	scaffold_1254:151-489(-):Platygaster_orseoliae	93.4	69.0	4.0	0.0	1.0	69.0	1.0	69.0	70.0	113.0	0.611	0.986								PoFV											2.0	PoFV_scaffold_1254_orf001:PoFV_scaffold_1254_orf001	0.0	no	0.0	0.0	PoFV_scaffold_1254_orf001					20072.0
Cluster7		PoFV_scaffold_15158_orf001	PoFV	PoFV_scaffold_15158_orf001	117	314	-									True			scaffold_15158		Cluster7						4.9580000000000005e-26	97.0				0.0	1.0		2.0	2.0	1.0	66.0	PoFV_scaffold_15158_orf001	PoFV_scaffold_21671_orf005	71.2	66.0	18.0	0.0	1.0	66.0	1.0	64.0	66.0	0.917	0.97	72.0								PoFV											2.0	PoFV_scaffold_15158_orf001:PoFV_scaffold_15158_orf001	0.0	no	0.0	0.0	PoFV_scaffold_15158_orf001					13487.0
Cluster7		PoFV_scaffold_21671_orf005	PoFV	PoFV_scaffold_21671_orf005	4607	4822	+									True			scaffold_21671		Cluster7						4.9580000000000005e-26	97.0				0.0	1.0		2.0	2.0	1.0	72.0	PoFV_scaffold_21671_orf005	PoFV_scaffold_15158_orf001	71.2	66.0	18.0	0.0	1.0	64.0	1.0	66.0	72.0	66.0	0.97	0.917								PoFV											2.0	PoFV_scaffold_21671_orf005:PoFV_scaffold_21671_orf005	0.0	no	0.0	0.0	PoFV_scaffold_21671_orf005					5017.0
Cluster7		PoFV_scaffold_64266_orf003	PoFV	PoFV_scaffold_64266_orf003	1756	1926	+									True			scaffold_64266		Cluster7						9.389e-32	113.0				0.0	1.0		2.0	2.0	1.0	57.0	PoFV_scaffold_64266_orf003	scaffold_64266:1756-1923(+):Platygaster_orseoliae	93.9	56.0	3.0	0.0	1.0	56.0	1.0	56.0	57.0	1.0	0.982	56.0								PoFV											2.0	PoFV_scaffold_64266_orf003:PoFV_scaffold_64266_orf003	0.0	no	0.0	0.0	PoFV_scaffold_64266_orf003					2082.0
Cluster7		scaffold_10234:7750-7869(+):Platygaster_orseoliae	PoEFV	scaffold_10234:7750-7869(+):Platygaster_orseoliae	7750	7869										True			scaffold_10234		Cluster7					no	5.436e-11	52.0				0.0	1.0		2.0	2.0	1.0	40.0	scaffold_10234:7750-7869(+):Platygaster_orseoliae	scaffold_86840:216-323(-):Platygaster_orseoliae	76.0	32.0	7.0	0.0	1.0	32.0	9.0	40.0	40.0	36.0	0.889	0.8	72.0	7750-7869	2126.0	119.0	1.0	G2123	119.0	Platygaster_orseoliae	Platygaster_orseoliae:scaffold_10234									66.0	2.0	Platygaster_orseoliae:scaffold_10234	0.0	no	0.0	0.0	scaffold_10234_7750-7869_+__Platygaster_orseoliae					
Cluster7		scaffold_10234:7879-7980(+):Platygaster_orseoliae	PoEFV	scaffold_10234:7879-7980(+):Platygaster_orseoliae	7879	7980										True			scaffold_10234		Cluster7					no	1.131e-16	68.0				0.0	1.0		2.0	2.0	1.0	34.0	scaffold_10234:7879-7980(+):Platygaster_orseoliae	scaffold_7821_209-96_-_PoEFV	92.2	34.0	3.0	0.0	1.0	34.0	1.0	34.0	34.0	38.0	0.895	1.0	73.0	7879-7980	2127.0	101.0	1.0	G2124	101.0	Platygaster_orseoliae	Platygaster_orseoliae:scaffold_10234										2.0	Platygaster_orseoliae:scaffold_10234	0.0	no	0.0	0.0	scaffold_10234_7879-7980_+__Platygaster_orseoliae					
Cluster7		scaffold_111050:439-540(+):Platygaster_orseoliae	PoEFV	scaffold_111050:439-540(+):Platygaster_orseoliae	439	540										True			scaffold_111050		Cluster7					no	3.077e-13	58.0				0.0	1.0		2.0	2.0	1.0	34.0	scaffold_111050:439-540(+):Platygaster_orseoliae	scaffold_17380:5344-5442(+):Platygaster_orseoliae	84.0	32.0	5.0	0.0	1.0	32.0	4.0	34.0	34.0	0.97	0.912	33.0	86.0	439-540	2128.0	101.0	1.0	G2125	101.0	Platygaster_orseoliae	Platygaster_orseoliae:scaffold_111050									57.0	2.0	Platygaster_orseoliae:scaffold_111050	0.0	no	0.0	0.0	scaffold_111050_439-540_+__Platygaster_orseoliae					
Cluster7		scaffold_11706:9727-9906(+):Platygaster_orseoliae	PoEFV	scaffold_11706:9727-9906(+):Platygaster_orseoliae	9727	9906										True			scaffold_11706		Cluster7					no	4.737e-25	94.0				0.0	1.0		2.0	2.0	1.0	60.0	scaffold_11706:9727-9906(+):Platygaster_orseoliae	PoFV_scaffold_15158_orf001	84.7	52.0	8.0	0.0	9.0	60.0	8.0	59.0	60.0	66.0	0.788	0.867	71.0	9727-9906	2129.0	179.0	1.0	G2126	179.0	Platygaster_orseoliae	Platygaster_orseoliae:scaffold_11706									72.0	2.0	Platygaster_orseoliae:scaffold_11706	0.0	no	0.0	0.0	scaffold_11706_9727-9906_+__Platygaster_orseoliae					
Cluster7		scaffold_119648:425-517(+):Platygaster_orseoliae	PoEFV	scaffold_119648:425-517(+):Platygaster_orseoliae	425	517										True			scaffold_119648		Cluster7					no	8.58e-11	51.0				0.0	1.0		2.0	2.0	1.0	31.0	scaffold_119648:425-517(+):Platygaster_orseoliae	scaffold_138773:309-505(-):Platygaster_orseoliae	76.5	31.0	7.0	0.0	25.0	55.0	1.0	31.0	31.0	65.0	0.477	1.0	78.0	425-517	2130.0	92.0	1.0	G2127	92.0	Platygaster_orseoliae	Platygaster_orseoliae:scaffold_119648										2.0	Platygaster_orseoliae:scaffold_119648	0.0	no	0.0	0.0	scaffold_119648_425-517_+__Platygaster_orseoliae					
Cluster7		scaffold_119648:675-764(+):Platygaster_orseoliae	PoEFV	scaffold_119648:675-764(+):Platygaster_orseoliae	675	764										True			scaffold_119648		Cluster7					no	9.301e-13	57.0				0.0	1.0		2.0	2.0	1.0	30.0	scaffold_119648:675-764(+):Platygaster_orseoliae	scaffold_19741:549-638(-):Platygaster_orseoliae	86.7	30.0	4.0	0.0	1.0	30.0	1.0	30.0	30.0	30.0	1.0	1.0	93.0	675-764	2131.0	89.0	1.0	G2128	89.0	Platygaster_orseoliae	Platygaster_orseoliae:scaffold_119648									72.0	2.0	Platygaster_orseoliae:scaffold_119648	0.0	no	0.0	0.0	scaffold_119648_675-764_+__Platygaster_orseoliae					
Cluster7		scaffold_1254:151-489(-):Platygaster_orseoliae	PoEFV	scaffold_1254:151-489(-):Platygaster_orseoliae	151	489										True			scaffold_1254		Cluster7					yes	4.088e-40	138.0				0.0	1.0		2.0	2.0	1.0	113.0	scaffold_1254:151-489(-):Platygaster_orseoliae	PoFV_scaffold_1254_orf001	93.4	69.0	4.0	0.0	1.0	69.0	1.0	69.0	113.0	0.986	0.611	70.0	61.0	151-489	2132.0	338.0	2.0	G2129	338.0	Platygaster_orseoliae	Platygaster_orseoliae:scaffold_1254									72.0	2.0	Platygaster_orseoliae:scaffold_1254	0.0	no	0.0	0.0	scaffold_1254_151-489_-__Platygaster_orseoliae					
Cluster7		scaffold_126700:428-523(+):Platygaster_orseoliae	PoEFV	scaffold_126700:428-523(+):Platygaster_orseoliae	428	523										True			scaffold_126700		Cluster7					no	1.947e-11	53.0				0.0	1.0		2.0	2.0	1.0	32.0	scaffold_126700:428-523(+):Platygaster_orseoliae	scaffold_164441:108-206(-):Platygaster_orseoliae	84.1	29.0	4.0	0.0	5.0	33.0	1.0	29.0	32.0	0.879	0.906	33.0	84.0	428-523	2133.0	95.0	1.0	G2130	95.0	Platygaster_orseoliae	Platygaster_orseoliae:scaffold_126700									57.0	2.0	Platygaster_orseoliae:scaffold_126700	0.0	no	0.0	0.0	scaffold_126700_428-523_+__Platygaster_orseoliae					
Cluster7		scaffold_126700:632-739(+):Platygaster_orseoliae	PoEFV	scaffold_126700:632-739(+):Platygaster_orseoliae	632	739										True			scaffold_126700		Cluster7					no	4.68e-15	64.0				0.0	1.0		2.0	2.0	1.0	36.0	scaffold_126700:632-739(+):Platygaster_orseoliae	scaffold_7821_209-96_-_PoEFV	89.0	33.0	4.0	0.0	1.0	33.0	1.0	33.0	36.0	0.868	0.917	38.0	95.0	632-739	2134.0	107.0	1.0	G2131	107.0	Platygaster_orseoliae	Platygaster_orseoliae:scaffold_126700										2.0	Platygaster_orseoliae:scaffold_126700	0.0	no	0.0	0.0	scaffold_126700_632-739_+__Platygaster_orseoliae					
Cluster7		scaffold_138773:309-505(-):Platygaster_orseoliae	PoEFV	scaffold_138773:309-505(-):Platygaster_orseoliae	309	505										True			scaffold_138773		Cluster7					yes	3.165e-19	79.0				0.0	1.0		2.0	2.0	1.0	65.0	scaffold_138773:309-505(-):Platygaster_orseoliae	scaffold_21913:1-285(-):Platygaster_orseoliae	71.5	53.0	15.0	0.0	43.0	95.0	1.0	53.0	65.0	0.558	0.815	95.0	17.0	309-505	2135.0	196.0	2.0	G2132	196.0	Platygaster_orseoliae	Platygaster_orseoliae:scaffold_138773									72.0	2.0	Platygaster_orseoliae:scaffold_138773	0.0	no	0.0	0.0	scaffold_138773_309-505_-__Platygaster_orseoliae					
Cluster7		scaffold_138773:523-612(-):Platygaster_orseoliae	PoEFV	scaffold_138773:523-612(-):Platygaster_orseoliae	523	612										True			scaffold_138773		Cluster7					no	1.889e-13	59.0				0.0	1.0		2.0	2.0	1.0	30.0	scaffold_138773:523-612(-):Platygaster_orseoliae	scaffold_797050:11-100(+):Platygaster_orseoliae	89.6	30.0	3.0	0.0	1.0	30.0	1.0	30.0	30.0	1.0	1.0	30.0	67.0	523-612	2136.0	89.0	1.0	G2133	89.0	Platygaster_orseoliae	Platygaster_orseoliae:scaffold_138773									72.0	2.0	Platygaster_orseoliae:scaffold_138773	0.0	no	0.0	0.0	scaffold_138773_523-612_-__Platygaster_orseoliae					
Cluster7		scaffold_139938:230-334(-):Platygaster_orseoliae	PoEFV	scaffold_139938:230-334(-):Platygaster_orseoliae	230	334										True			scaffold_139938		Cluster7					no	3.106e-16	67.0				0.0	1.0		2.0	2.0	1.0	35.0	scaffold_139938:230-334(-):Platygaster_orseoliae	scaffold_15031:7485-7589(+):Platygaster_orseoliae	88.3	35.0	4.0	0.0	1.0	35.0	1.0	35.0	35.0	35.0	1.0	1.0	123.0	230-334	2137.0	104.0	1.0	G2134	104.0	Platygaster_orseoliae	Platygaster_orseoliae:scaffold_139938									66.0	2.0	Platygaster_orseoliae:scaffold_139938	0.0	no	0.0	0.0	scaffold_139938_230-334_-__Platygaster_orseoliae					
Cluster7		scaffold_139938:342-440(-):Platygaster_orseoliae	PoEFV	scaffold_139938:342-440(-):Platygaster_orseoliae	342	440										True			scaffold_139938		Cluster7					no	1.626e-13	59.0				0.0	1.0		2.0	2.0	1.0	33.0	scaffold_139938:342-440(-):Platygaster_orseoliae	scaffold_507884:2-145(+):Platygaster_orseoliae	87.5	31.0	4.0	0.0	15.0	45.0	3.0	33.0	33.0	48.0	0.646	0.939	99.0	342-440	2138.0	98.0	1.0	G2135	98.0	Platygaster_orseoliae	Platygaster_orseoliae:scaffold_139938										2.0	Platygaster_orseoliae:scaffold_139938	0.0	no	0.0	0.0	scaffold_139938_342-440_-__Platygaster_orseoliae					
Cluster7		scaffold_15031_7485-7589_+_PoEFV	PoEFV	scaffold_15031_7485-7589_+_PoEFV												True			scaffold_15031_7485-7589_+_PoEFV		Cluster7						8.693e-17	68.0				0.0	1.0		2.0	2.0	1.0	35.0	scaffold_15031_7485-7589_+_PoEFV	scaffold_15031:7485-7589(+):Platygaster_orseoliae	90.3	35.0	3.0	0.0	1.0	35.0	1.0	35.0	35.0	1.0	1.0	35.0								scaffold_15031_7485-7589_+_PoEFV											2.0	scaffold_15031_7485-7589_+_PoEFV:scaffold_15031_7485-7589_+_PoEFV	0.0	no	0.0	0.0	scaffold_15031_7485-7589_+_PoEFV					
Cluster7		scaffold_15031_7615-7695_+_PoEFV	PoEFV	scaffold_15031_7615-7695_+_PoEFV												True			scaffold_15031_7615-7695_+_PoEFV		Cluster7						1.662e-12	56.0				0.0	1.0		2.0	2.0	1.0	27.0	scaffold_15031_7615-7695_+_PoEFV	scaffold_603271:24-110(+):Platygaster_orseoliae	94.2	27.0	2.0	0.0	3.0	29.0	1.0	27.0	27.0	0.931	1.0	29.0								scaffold_15031_7615-7695_+_PoEFV											2.0	scaffold_15031_7615-7695_+_PoEFV:scaffold_15031_7615-7695_+_PoEFV	0.0	no	0.0	0.0	scaffold_15031_7615-7695_+_PoEFV					
Cluster7		scaffold_15031:7485-7589(+):Platygaster_orseoliae	PoEFV	scaffold_15031:7485-7589(+):Platygaster_orseoliae	7485	7589										True			scaffold_15031		Cluster7					no	8.693e-17	68.0				0.0	1.0		2.0	2.0	1.0	35.0	scaffold_15031:7485-7589(+):Platygaster_orseoliae	scaffold_15031_7485-7589_+_PoEFV	90.3	35.0	3.0	0.0	1.0	35.0	1.0	35.0	35.0	1.0	1.0	35.0	21.0	7485-7589	2139.0	104.0	1.0	G2136	104.0	Platygaster_orseoliae	Platygaster_orseoliae:scaffold_15031									66.0	2.0	Platygaster_orseoliae:scaffold_15031	0.0	no	0.0	0.0	scaffold_15031_7485-7589_+__Platygaster_orseoliae					
